,dataset,n_data,dim_reduction_technique,dimension,prob_labels,alpha,n_samples,k,RMSE,Accuracy,runtime,config
2793,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,15,0.10687522491901298,0.9118,67.08490943908691,configs/FGMRES.json
2794,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,15,0.10787819454214602,0.9106,67.86771011352539,configs/FGMRES.json
2795,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,15,0.06432511847522386,0.96534,521.9022207260132,configs/FGMRES.json
2796,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,15,0.06393419843695668,0.96562,521.0341122150421,configs/FGMRES.json
2797,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,15,0.06467862956291419,0.96448,520.9855003356934,configs/FGMRES.json
2798,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,15,0.06411901507002296,0.96484,521.2774395942688,configs/FGMRES.json
2799,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,15,0.06388235058845174,0.96526,521.2900953292847,configs/FGMRES.json
2800,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,20,0.28662245933714725,0.59876,17.436328411102295,configs/FGMRES.json
2801,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,20,0.2862764611448861,0.47204,17.60110592842102,configs/FGMRES.json
2802,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,20,0.2860564813556199,0.43894,17.588829040527344,configs/FGMRES.json
2803,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,20,0.2867760325556021,0.44882,17.527321577072144,configs/FGMRES.json
2804,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,20,0.2882930616000793,0.48238,17.289329051971436,configs/FGMRES.json
2805,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,20,0.27565752688319467,0.73652,17.592179536819458,configs/FGMRES.json
2806,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,20,0.2747992257982572,0.74568,17.490073680877686,configs/FGMRES.json
2807,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,20,0.27547803348517486,0.82198,17.741286277770996,configs/FGMRES.json
2808,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,20,0.2712442660930622,0.66762,18.054097652435303,configs/FGMRES.json
2809,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,20,0.2726070992812156,0.72204,17.524871587753296,configs/FGMRES.json
2810,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,20,0.26198930466967846,0.82144,17.617258310317993,configs/FGMRES.json
2811,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,20,0.25807503832258744,0.82844,18.19637441635132,configs/FGMRES.json
2812,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,20,0.26072745455089574,0.82258,17.76382327079773,configs/FGMRES.json
2813,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,20,0.2584033044025065,0.76918,18.32494020462036,configs/FGMRES.json
2814,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,20,0.25510592194119497,0.80648,17.693214893341064,configs/FGMRES.json
2815,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,20,0.2319312310054765,0.85238,18.292649269104004,configs/FGMRES.json
2816,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,20,0.2273751075078442,0.84332,18.116092205047607,configs/FGMRES.json
2817,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,20,0.22650985834991083,0.8227,18.1550931930542,configs/FGMRES.json
2818,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,20,0.23240267975733003,0.83614,18.202590703964233,configs/FGMRES.json
2819,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,20,0.2257532911975491,0.8571,18.26323413848877,configs/FGMRES.json
2820,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,20,0.18051935094973143,0.85666,19.150492429733276,configs/FGMRES.json
2821,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,20,0.1802590986353651,0.8614,18.624983549118042,configs/FGMRES.json
2822,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,20,0.18283628316587044,0.85748,18.94799280166626,configs/FGMRES.json
2823,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,20,0.18270939856789314,0.84454,18.911822080612183,configs/FGMRES.json
2824,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,20,0.17859805446754856,0.86292,19.12384605407715,configs/FGMRES.json
2825,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,20,0.14660156644504124,0.87234,20.23107123374939,configs/FGMRES.json
2826,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,20,0.1485457961419921,0.86706,20.33152484893799,configs/FGMRES.json
2827,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,20,0.15756199812970634,0.84842,19.988234281539917,configs/FGMRES.json
2828,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,20,0.151228378167818,0.86148,19.77902579307556,configs/FGMRES.json
2829,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,20,0.14774744826825698,0.868,20.43763780593872,configs/FGMRES.json
2830,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,20,0.13650651139420272,0.8664,22.477237224578857,configs/FGMRES.json
2831,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,20,0.13339343100411688,0.87402,22.608086109161377,configs/FGMRES.json
2832,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,20,0.1335348831302012,0.87248,22.458175897598267,configs/FGMRES.json
2833,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,20,0.13885918099925082,0.86232,23.248311758041382,configs/FGMRES.json
2834,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,20,0.13845173538093533,0.8685,22.420922994613647,configs/FGMRES.json
2835,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,20,0.11594263736460246,0.8969,41.618340492248535,configs/FGMRES.json
2836,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,20,0.1153551677744787,0.89866,41.85706901550293,configs/FGMRES.json
2837,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,20,0.11476099622689126,0.89782,41.87772846221924,configs/FGMRES.json
2838,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,20,0.11543707058063157,0.89726,41.45667505264282,configs/FGMRES.json
2839,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,20,0.11500627390775624,0.9001,41.37674283981323,configs/FGMRES.json
2840,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,20,0.10398711216004428,0.91722,66.44129681587219,configs/FGMRES.json
2841,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,20,0.10415726180423564,0.91688,66.29652070999146,configs/FGMRES.json
2842,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,20,0.10489750699200032,0.915,66.13021445274353,configs/FGMRES.json
2843,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,20,0.10544554410235478,0.91514,65.6236469745636,configs/FGMRES.json
2844,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,20,0.10420109686228421,0.91568,66.4419596195221,configs/FGMRES.json
2845,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,20,0.06369295788964718,0.96616,495.4804742336273,configs/FGMRES.json
2846,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,20,0.06462847268961518,0.96468,499.67443466186523,configs/FGMRES.json
2847,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,20,0.06411425504174727,0.96522,502.086300611496,configs/FGMRES.json
2848,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,20,0.06423147837867835,0.96486,501.06941318511963,configs/FGMRES.json
2849,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,20,0.06436485935512143,0.96538,502.0757899284363,configs/FGMRES.json
2850,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,30,0.28153969287152086,0.65398,18.09970784187317,configs/FGMRES.json
2851,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,30,0.28312614563634775,0.43472,18.226179838180542,configs/FGMRES.json
2852,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,30,0.28279744823755404,0.62708,17.99504017829895,configs/FGMRES.json
2853,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,30,0.28322016144665707,0.58346,18.17561626434326,configs/FGMRES.json
2854,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,30,0.28015218706126643,0.74684,18.37113094329834,configs/FGMRES.json
2855,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,30,0.2707188182260106,0.64772,18.28779101371765,configs/FGMRES.json
2856,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,30,0.26718021705935485,0.78662,18.440868139266968,configs/FGMRES.json
2857,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,30,0.27050499874265765,0.69656,18.606197357177734,configs/FGMRES.json
2858,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,30,0.27656085746051245,0.70144,18.14784264564514,configs/FGMRES.json
2859,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,30,0.27011027654077246,0.6329,18.341820001602173,configs/FGMRES.json
2860,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,30,0.2426377592127471,0.85572,18.006139516830444,configs/FGMRES.json
2861,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,30,0.2460576894488236,0.85066,18.82152819633484,configs/FGMRES.json
2862,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,30,0.24608227114052852,0.7617,19.17750120162964,configs/FGMRES.json
2863,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,30,0.2476670215568339,0.8226,18.386888027191162,configs/FGMRES.json
2864,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,30,0.2503786461409845,0.79226,19.031693696975708,configs/FGMRES.json
2865,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,30,0.21563688684954455,0.8529,19.08055806159973,configs/FGMRES.json
2866,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,30,0.21298541111403863,0.85662,18.497133016586304,configs/FGMRES.json
2867,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,30,0.22502820971026471,0.81658,18.48020100593567,configs/FGMRES.json
2868,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,30,0.21602309256695404,0.8437,19.243321895599365,configs/FGMRES.json
2869,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,30,0.21829263726421502,0.84506,19.045013427734375,configs/FGMRES.json
2870,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,30,0.1719516297792452,0.84362,19.51487946510315,configs/FGMRES.json
2871,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,30,0.17278031855535683,0.85818,19.44921326637268,configs/FGMRES.json
2872,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,30,0.16609497231551135,0.8573,19.78264355659485,configs/FGMRES.json
2873,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,30,0.17256905255148597,0.84656,19.237502098083496,configs/FGMRES.json
2874,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,30,0.1651815554257386,0.87432,19.56530499458313,configs/FGMRES.json
2875,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,30,0.14222645798636194,0.86672,20.576735019683838,configs/FGMRES.json
2876,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,30,0.14739876311727332,0.85566,20.838232278823853,configs/FGMRES.json
2877,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,30,0.15318491760557454,0.84104,21.34903120994568,configs/FGMRES.json
2878,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,30,0.14119863645955769,0.86362,20.938047170639038,configs/FGMRES.json
2879,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,30,0.14005154472704417,0.86438,21.553173303604126,configs/FGMRES.json
2880,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,30,0.13281749329311335,0.86964,22.98829460144043,configs/FGMRES.json
2881,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,30,0.1324022171149904,0.8733,23.54568886756897,configs/FGMRES.json
2882,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,30,0.1335686392069489,0.87324,23.531063079833984,configs/FGMRES.json
2883,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,30,0.13053191294310235,0.872,23.97849440574646,configs/FGMRES.json
2884,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,30,0.1337319763435874,0.86952,23.15363574028015,configs/FGMRES.json
2885,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,30,0.11175699873146772,0.90538,43.85276436805725,configs/FGMRES.json
2886,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,30,0.11178238368983062,0.90404,43.597245931625366,configs/FGMRES.json
2887,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,30,0.11170267909633202,0.90566,44.03499674797058,configs/FGMRES.json
2888,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,30,0.11159782164445112,0.9064,44.03509736061096,configs/FGMRES.json
2889,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,30,0.1118437474898164,0.90576,43.49167990684509,configs/FGMRES.json
2890,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,30,0.10266800091263359,0.9184,69.66773748397827,configs/FGMRES.json
2891,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,30,0.1023782853079592,0.9179,68.92867159843445,configs/FGMRES.json
2892,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,30,0.10195404030160979,0.9194,69.00424838066101,configs/FGMRES.json
2893,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,30,0.10273413473759105,0.91772,69.10406422615051,configs/FGMRES.json
2894,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,30,0.10201211490029213,0.91872,69.08579993247986,configs/FGMRES.json
2895,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,30,0.06432050989238075,0.9654,538.3410918712616,configs/FGMRES.json
2896,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,30,0.06423940965229033,0.96568,530.5105745792389,configs/FGMRES.json
2897,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,30,0.06444680511597088,0.9646,526.2451310157776,configs/FGMRES.json
2898,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,30,0.0640887026703495,0.96632,528.0743956565857,configs/FGMRES.json
2899,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,30,0.06369068777693847,0.96594,531.2553989887238,configs/FGMRES.json
2900,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,50,0.277949111293254,0.60272,18.957401990890503,configs/FGMRES.json
2901,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,50,0.2801100172288179,0.5669,19.4850857257843,configs/FGMRES.json
2902,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,50,0.28072289571749637,0.43174,19.36445689201355,configs/FGMRES.json
2903,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,50,0.2786462857035943,0.4281,19.378626108169556,configs/FGMRES.json
2904,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,50,0.2768982087067646,0.57636,19.47070622444153,configs/FGMRES.json
2905,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,50,0.2667973073355322,0.70242,19.114978313446045,configs/FGMRES.json
2906,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,50,0.26933369970939636,0.59716,19.661015033721924,configs/FGMRES.json
2907,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,50,0.264278381659312,0.69614,19.509718656539917,configs/FGMRES.json
2908,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,50,0.2634968322045451,0.71652,19.464112758636475,configs/FGMRES.json
2909,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,50,0.2648058750894188,0.64472,19.396331548690796,configs/FGMRES.json
2910,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,50,0.2454884204490456,0.68464,19.473569869995117,configs/FGMRES.json
2911,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,50,0.23527389452888983,0.82652,19.757539749145508,configs/FGMRES.json
2912,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,50,0.24764398519639208,0.73902,19.63003373146057,configs/FGMRES.json
2913,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,50,0.2352993786281888,0.83156,19.330356121063232,configs/FGMRES.json
2914,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,50,0.22977177271762783,0.82412,19.34193992614746,configs/FGMRES.json
2915,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,50,0.19648774688200077,0.85954,19.328516006469727,configs/FGMRES.json
2916,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,50,0.19972580222554853,0.8652,20.362115144729614,configs/FGMRES.json
2917,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,50,0.2077158870326914,0.8268,19.646371364593506,configs/FGMRES.json
2918,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,50,0.19736326211366578,0.85752,19.80907702445984,configs/FGMRES.json
2919,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100,50,0.19622463387842354,0.86654,20.03042984008789,configs/FGMRES.json
2920,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,50,0.15702907755476206,0.85056,20.930249452590942,configs/FGMRES.json
2921,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,50,0.1610939970747134,0.84646,21.62089204788208,configs/FGMRES.json
2922,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,50,0.1554007886160548,0.87154,21.481795072555542,configs/FGMRES.json
2923,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,50,0.15610219548233947,0.85974,20.896774291992188,configs/FGMRES.json
2924,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,250,50,0.15406858685735966,0.864,21.586256504058838,configs/FGMRES.json
2925,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,50,0.14337265685125064,0.8555,23.647502660751343,configs/FGMRES.json
2926,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,50,0.14251291799970364,0.86406,23.099740266799927,configs/FGMRES.json
2927,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,50,0.14066361666032853,0.85734,23.37395429611206,configs/FGMRES.json
2928,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,50,0.1391776989671703,0.8633,23.1171715259552,configs/FGMRES.json
2929,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,500,50,0.138877869507463,0.86708,23.915938138961792,configs/FGMRES.json
2930,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,50,0.12700645572770894,0.88034,27.19713282585144,configs/FGMRES.json
2931,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,50,0.12998678045717912,0.87276,19.399429082870483,configs/FGMRES.json
2932,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,50,0.1303974557525879,0.86956,19.605257987976074,configs/FGMRES.json
2933,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,50,0.13380830139392247,0.8669,26.571611881256104,configs/FGMRES.json
2934,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,1000,50,0.12500144327460666,0.88266,27.73343324661255,configs/FGMRES.json
2935,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,50,0.10839845311801519,0.91048,58.39960527420044,configs/FGMRES.json
2936,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,50,0.10934837128714511,0.90836,58.53965878486633,configs/FGMRES.json
2937,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,50,0.10767693016928312,0.91106,58.07052731513977,configs/FGMRES.json
2938,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,50,0.10920590491400661,0.90948,58.33276343345642,configs/FGMRES.json
2939,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,5000,50,0.1090191899992858,0.90864,57.769360303878784,configs/FGMRES.json
2940,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,50,0.10049937181627018,0.92034,97.59722256660461,configs/FGMRES.json
2941,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,50,0.10088588403158945,0.91962,98.45775485038757,configs/FGMRES.json
2942,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,50,0.10076396000793912,0.92148,97.47748875617981,configs/FGMRES.json
2943,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,50,0.10048160900688949,0.92094,98.17179083824158,configs/FGMRES.json
2944,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10000,50,0.10081089408062927,0.92074,98.02180671691895,configs/FGMRES.json
2945,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,50,0.06414339913519351,0.96648,807.4501786231995,configs/FGMRES.json
2946,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,50,0.06458826308546559,0.96504,804.8862247467041,configs/FGMRES.json
2947,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,50,0.06420883126819873,0.96518,805.4598042964935,configs/FGMRES.json
2948,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,50,0.06464065013379401,0.96508,804.839417219162,configs/FGMRES.json
2949,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,100000,50,0.06453082615297345,0.96566,797.5534284114838,configs/FGMRES.json
2950,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,100,0.2744029330316883,0.5734,21.424119472503662,configs/FGMRES.json
2951,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,100,0.2757379816449117,0.55566,21.512207508087158,configs/FGMRES.json
2952,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,100,0.2744951308193775,0.58568,21.03172779083252,configs/FGMRES.json
2953,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,100,0.2693497612451709,0.56254,21.889583826065063,configs/FGMRES.json
2954,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,10,100,0.2769838830230691,0.40434,20.887519359588623,configs/FGMRES.json
2955,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,100,0.25098115043235647,0.7874,21.840178966522217,configs/FGMRES.json
2956,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,100,0.2444300945615799,0.8067,21.352643728256226,configs/FGMRES.json
2957,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,100,0.244959661669101,0.74852,21.67246389389038,configs/FGMRES.json
2958,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,100,0.2542624646022861,0.66256,21.529013633728027,configs/FGMRES.json
2959,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,25,100,0.24859722718276983,0.72042,21.90998148918152,configs/FGMRES.json
2960,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,100,0.21791682332333906,0.7707,22.06002974510193,configs/FGMRES.json
2961,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.5,50,100,0.2157431183889073,0.79838,22.550979375839233,configs/FGMRES.json
