,dataset,prob_labels,n_data,dim_reduction_technique,dimension,metric,k,n_samples,Accuracy,RMSE,KL,MAE,TV
718,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6575664467167011,0.09286372200623408,inf,0.06589724855468644,0.17873887867892982
719,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6502459745798284,0.0942956897502176,inf,0.06728786274779495,0.18587823466042563
720,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.0473,0.06635116396016863,inf,0.009267243986075457,0.786362325762269
721,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.05858,0.06614475055917522,inf,0.009234507929547218,0.7818381751815319
722,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.06273,0.06622449955899797,inf,0.009297728399207795,0.7880001677983851
723,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.06568,0.06621788465131674,inf,0.009195220877449554,0.7813031223909416
724,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.06354,0.06589542229482673,inf,0.009216910780687787,0.7785494913793631
725,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.08311,0.06566176991411504,inf,0.009171467693048106,0.7793291313415766
726,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.06563,0.06592914466387403,inf,0.009143645836938212,0.7783817911316653
727,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.06977,0.06634773284165134,inf,0.009213017998952895,0.7835670048461373
728,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.08802,0.06630365891584027,inf,0.00920524818045744,0.782847789817495
729,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,100,0.07516,0.0658867141128252,inf,0.009165723177664844,0.7792119710700471
730,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.37378,0.05487406478898556,inf,0.006956768725579048,0.5861227592812044
731,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.37984,0.054809166790758895,inf,0.006934176464455551,0.5848293269613237
732,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.37233,0.054497454701132854,inf,0.006765529629810176,0.5711677278559933
733,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.375,0.05426242733686184,inf,0.0068429694384582775,0.577751345111262
734,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.38,0.054827666224050775,inf,0.006886763191414251,0.5813347742357748
735,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.35046,0.055336494820076014,inf,0.007084792353534102,0.5983591153423978
736,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.36895,0.05482372575215908,inf,0.006867440629733126,0.580757989812904
737,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.35774,0.05502735732589883,inf,0.006981875134585231,0.589541965454182
738,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.38465,0.053831068168493645,inf,0.006762313082212146,0.5698989022042272
739,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,1000,0.3603,0.05525215324046271,inf,0.007020402409078535,0.5920810036478761
740,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.52351,0.047011978209357534,inf,0.005347829165486108,0.44195145758308296
741,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.52678,0.04698100200332683,inf,0.005330537695921913,0.4408779444638673
742,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.52437,0.047029266408610625,inf,0.005334345988077098,0.4412532574031745
743,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.52458,0.04701227464564621,inf,0.005327033571741765,0.44071763474970677
744,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.5272,0.04690661982490259,inf,0.005341715875224743,0.44195553710626684
745,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.52286,0.04700011558942432,inf,0.005355886495089683,0.44288203615185007
746,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.52773,0.04690911940605378,inf,0.005317292985533583,0.4396624175273038
747,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.52552,0.04702390457984707,inf,0.005324598023888223,0.44068147003668773
748,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.52539,0.04692136312938185,inf,0.005314397426157951,0.4393866070952459
749,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,5,10000,0.52476,0.0469032708194814,inf,0.005316959272227639,0.4399754427938814
750,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.05045,0.06415382041654649,inf,0.009433180527041061,0.8013892207583991
751,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.04491,0.06359230153373278,inf,0.009411361289913283,0.7987470384265806
752,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.04042,0.06384295913303963,inf,0.009438714711132223,0.8027840061365863
753,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.05103,0.06369323959976009,inf,0.009420289518201026,0.8002503121096312
754,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.03991,0.0639074383728934,inf,0.009444209505083326,0.8029238092671873
755,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.04778,0.06372370812613211,inf,0.009438490710214497,0.8013442319644121
756,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.04035,0.06381591196839494,inf,0.009404482007818538,0.7994830088685111
757,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.0521,0.06377477955976533,inf,0.00941547312057769,0.7986631864421128
758,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.0397,0.06410548601970074,inf,0.009468899298041003,0.8029457757953566
759,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,100,0.04741,0.06353485247773172,inf,0.009424371656742293,0.8004225459041943
760,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.29143,0.05623432332367015,inf,0.007695512101898807,0.6568142743395352
761,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.30199,0.0556616204261114,inf,0.007632370673148877,0.650709647360838
762,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.28986,0.056230850112740344,inf,0.007787130144868292,0.6641707856404812
763,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.3119,0.0557399829831738,inf,0.0076713107786087085,0.6521593756053602
764,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.28651,0.05618958774575807,inf,0.007740162591790722,0.6610436879109376
765,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.29735,0.056016387243294934,inf,0.007692960851469965,0.6550757491378849
766,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.28691,0.05620552407814973,inf,0.0076542879913327685,0.6538074211806094
767,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.31532,0.05582606398032766,inf,0.007672172039942652,0.6520265506497259
768,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.30291,0.05598051422630923,inf,0.007734424889120597,0.6583286743000665
769,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,1000,0.30951,0.05566650009193788,inf,0.007668098569074144,0.6534743333481303
770,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.53491,0.04494504858036122,inf,0.005439075870466503,0.44830734203501954
771,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.53064,0.045107679552358865,inf,0.005444756623172351,0.44983679305773766
772,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.52973,0.045132550429578054,inf,0.0054279563337809615,0.4477709258641886
773,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.53453,0.04504979605346396,inf,0.005442675542184909,0.44923745923129066
774,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.53754,0.04504295077066546,inf,0.005413944823009965,0.44660339859844767
775,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.53248,0.04506966133857958,inf,0.0054303082709259605,0.4485480867049016
776,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.53557,0.044992330480001515,inf,0.005412977004583915,0.4471099973405296
777,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.52971,0.04509986886422716,inf,0.005423178608070963,0.44776254066247895
778,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.53319,0.045054537379550536,inf,0.005446481905767212,0.44883790195678985
779,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,10,10000,0.53089,0.045036385537157574,inf,0.00541874903236249,0.4469525921341843
780,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.0242,0.0627436515597319,inf,0.00955093823956189,0.813279352228151
781,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.02354,0.06248361953964127,inf,0.009522677704423223,0.813186104145241
782,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.0254,0.06279873251066367,inf,0.009595691801493014,0.8160089486060217
783,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.0234,0.06280327378352045,inf,0.009566385222688645,0.8144502584547789
784,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.02376,0.06288331411109435,inf,0.009554049062395526,0.8143251611333469
785,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.02751,0.0626921094740664,inf,0.009561597563379822,0.8142533933604617
786,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.02786,0.06261683956248928,inf,0.009545638198311007,0.8133672626464996
787,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.03048,0.06281923413698771,inf,0.009582826324205764,0.8136022824801143
788,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.02814,0.06300886292587925,inf,0.009589068100236015,0.8153090398079869
789,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,100,0.0276,0.06285850494055248,inf,0.009571037147437799,0.8136631526798476
790,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.19954,0.0579299136305061,inf,0.008375930664244717,0.723336455850668
791,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.21217,0.057982336457578484,inf,0.008338496392427478,0.7198362875661428
792,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.20812,0.05801704465157321,inf,0.008366989457151362,0.72114237980355
793,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.19254,0.05814945395219169,inf,0.008337687526996656,0.7193594926427275
794,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.19615,0.0583655452993431,inf,0.00841267917950253,0.7257326353948211
795,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.20196,0.058012202399197334,inf,0.008328650705259046,0.718631989673516
796,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.20492,0.05770870219655068,inf,0.008333359306885765,0.718990838732189
797,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.21135,0.05795049108190957,inf,0.008352501161974241,0.7205400369396733
798,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.21355,0.05770086744933228,inf,0.008302949264427538,0.7155615777455925
799,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,1000,0.20477,0.05795980527723271,inf,0.008338334839523887,0.7194726410317297
800,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.52468,0.04485231581627218,inf,0.005652025937839653,0.4709412087647299
801,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.52588,0.04478418237488241,inf,0.005620576245806519,0.4683638695470533
802,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.52399,0.04490236922660033,inf,0.005668867458309979,0.4723812669486049
803,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.52472,0.0447066878339289,inf,0.005607850308194746,0.4670716297993389
804,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.52428,0.04476513950052464,inf,0.00563803133997981,0.46972251783036967
805,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.52526,0.04481818604507877,inf,0.005648387082462299,0.4704860155624542
806,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.52648,0.04480633338046221,inf,0.005632383674777253,0.4691497261674894
807,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.52624,0.04474479069435595,inf,0.0056279114528864005,0.4687009184614128
808,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.52849,0.04471183247681239,inf,0.005665484329474626,0.47190354144115665
809,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,20,10000,0.5271,0.044756423108714125,inf,0.005667262623202175,0.47216702159435314
810,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.01037,0.06207333398617371,inf,0.00964919446388837,0.824015040283098
811,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.00973,0.06218845877307528,inf,0.009683383414453026,0.8245352002143757
812,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.01316,0.06217269681636669,inf,0.009659686586954546,0.8241767369037825
813,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.01871,0.06212318001821274,inf,0.009657973224058586,0.8242952285433434
814,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.01373,0.06218233078763343,inf,0.00967747056497488,0.8241208822585575
815,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.01513,0.06213342114552475,inf,0.009672099770094044,0.8241181500096117
816,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.01374,0.06210697760196914,inf,0.009656746394442835,0.8244027502927467
817,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.01063,0.06220930856007212,inf,0.009685949203385674,0.8244991571325836
818,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.01005,0.06202510671103338,inf,0.009664702796343752,0.8240981331989894
819,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,100,0.00975,0.06208575942112958,inf,0.009652654900064032,0.8241920905317186
820,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.11854,0.059720617437957875,inf,0.008888442694671053,0.7746350179746138
821,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.1036,0.0598606546473639,inf,0.008921966288249901,0.7766335318288581
822,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.11599,0.05975491703092191,inf,0.008909012351979407,0.7760812958747951
823,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.09495,0.05976872104050725,inf,0.00888500659584175,0.774569625920461
824,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.1099,0.0598316365325127,inf,0.008918748720517065,0.7763830358848858
825,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.10554,0.05976037288185575,inf,0.008899248018811009,0.7751951507763815
826,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.11788,0.05961988263688186,inf,0.008877817570661464,0.773204198151458
827,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.11869,0.05980231575982731,inf,0.00891451724026963,0.7760636146786857
828,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.10889,0.059708431205892525,inf,0.008881478834101491,0.7746955884171924
829,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,1000,0.11266,0.05972743609812507,inf,0.008925932317768455,0.7767431890759816
830,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.49439,0.047639252182639744,inf,0.006528227872006516,0.5578466736615638
831,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.48605,0.04756042352922821,inf,0.006487713857210455,0.5541046154645562
832,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.4857,0.04767096847446562,inf,0.0065033402032659724,0.5556868901924219
833,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.48354,0.047874629021274054,inf,0.0065508590210043805,0.5605214014724628
834,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.48892,0.047515145561019774,inf,0.006496698093935505,0.5549844509994561
835,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.49441,0.0474288685698335,inf,0.006506160804452445,0.5554370545973935
836,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.48998,0.04743888921864389,inf,0.006499018443554158,0.5552451363890136
837,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.48134,0.047835274981724615,inf,0.006541821806862278,0.5598049511152867
838,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.48742,0.04749019089989752,inf,0.006475116588547487,0.553428992827523
839,TinyImageNet,prob_label_effnetb0,100000,CLIP+UMAP,20,euclidean,50,10000,0.48819,0.04750528965056526,inf,0.006485001386535525,0.5540313744326669
