,dataset,n_data,dim_reduction_technique,dimension,prob_labels,alpha,n_samples,k,RMSE,Accuracy,KL,MAE,TV,runtime,config
258,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,500,20,0.11809796149537359,0.89436,0.4687900393023406,0.03512867724440427,0.1728981723097642,7.9461259841918945,configs/FGMRES.json
259,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,500,20,0.11583655307204285,0.8948,0.4402046513918366,0.03224703770284326,0.15858985394830843,7.884157657623291,configs/FGMRES.json
260,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.1113459595478089,0.89704,0.3440186266044287,0.03278813177147835,0.16134202786154336,41.648719787597656,configs/FGMRES.json
261,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.11097368960469371,0.89818,0.3446226800601479,0.033785123136873665,0.1661727229945311,41.50918388366699,configs/FGMRES.json
262,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.11141101654865923,0.89856,0.35089651297547353,0.03296823622341894,0.16220321789170805,42.81459999084473,configs/FGMRES.json
263,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.11086231079037345,0.89968,0.345193273025334,0.033385607438018945,0.16428796768300952,40.905967712402344,configs/FGMRES.json
264,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.11126157675670507,0.89846,0.34807513901530923,0.03392030645018922,0.16693359009971293,40.87239384651184,configs/FGMRES.json
265,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.11118406755471322,0.8996,0.3499873430796283,0.03383385726197181,0.16641048698531177,42.32556700706482,configs/FGMRES.json
266,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.11104760659913322,0.89792,0.346308967951018,0.03305616731335166,0.16263016185092663,40.420644760131836,configs/FGMRES.json
267,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.11139749881294025,0.90064,0.3485493413403691,0.0344694792567537,0.1696373286664795,40.87636613845825,configs/FGMRES.json
268,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.11174737085081551,0.8975,0.3490326618941582,0.03269460781680248,0.1608622568442658,42.16628098487854,configs/FGMRES.json
269,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.99,5000,20,0.11193217619197104,0.8972,0.35076037522500003,0.03353191514252242,0.16499095653279375,40.425902128219604,configs/FGMRES.json
270,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.14421250190502816,0.80138,0.685784456373851,0.058180659442179164,0.28760532491584234,4.9713218212127686,configs/FGMRES.json
271,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.13797807040255322,0.86986,0.6571883775229644,0.05097636718031053,0.25147538797460106,4.983507394790649,configs/FGMRES.json
272,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.15989015956016192,0.7356,0.8593604302964153,0.0645011038773102,0.31903434268824943,4.940159320831299,configs/FGMRES.json
273,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.12779159137976076,0.8904,0.6054207898658326,0.042504275349747676,0.20953548777222397,4.969449043273926,configs/FGMRES.json
274,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.13204541496220928,0.89046,0.6368053957736568,0.04750549120606468,0.23401946929209072,5.012627601623535,configs/FGMRES.json
275,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.1372761831875426,0.87736,0.6456420537521463,0.05068971899305606,0.24992957307693767,5.019777059555054,configs/FGMRES.json
276,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.13552342115780974,0.8632,0.6852305802107141,0.04759597237882452,0.23408827473479746,4.957593202590942,configs/FGMRES.json
277,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.13788994100556687,0.85524,0.6609613003084795,0.049739241067129056,0.24532272999459098,5.006502389907837,configs/FGMRES.json
278,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.14240769798244146,0.8129,0.7112674890028337,0.054613955497645875,0.2693578845721644,4.9463136196136475,configs/FGMRES.json
279,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,50,20,0.13893331404258014,0.87126,0.67867501277435,0.05434966393842246,0.26806284037410033,4.992482423782349,configs/FGMRES.json
280,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.12620327410642684,0.89126,0.5206386949262738,0.04630128565906425,0.22841401639994402,11.550684452056885,configs/FGMRES.json
281,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.12855713262693488,0.8919,0.5504109384434562,0.04899557129231445,0.2416737331443186,11.452411651611328,configs/FGMRES.json
282,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.13041034074473248,0.89112,0.5614256162406283,0.05130390613116612,0.2531442958979843,11.130171298980713,configs/FGMRES.json
283,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.12715211774179053,0.88888,0.523204245910648,0.04926605367509786,0.24305869072833072,11.220164060592651,configs/FGMRES.json
284,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.12760249309910682,0.88974,0.552141086272772,0.04971622167844517,0.2448886879486925,12.357453107833862,configs/FGMRES.json
285,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.12583628286536522,0.88762,0.5529446676256106,0.04459948255235652,0.21961973336679874,11.42047667503357,configs/FGMRES.json
286,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.12841232750345638,0.88894,0.555160497609709,0.04933745276349743,0.2429127905505739,11.978872060775757,configs/FGMRES.json
287,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.12561317345298267,0.8905,0.5178782223521822,0.04843824607897383,0.23860846833996868,11.662658452987671,configs/FGMRES.json
288,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.1274448459204399,0.88712,0.5334921577358507,0.0500668785988026,0.24668953846526914,11.637617349624634,configs/FGMRES.json
289,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,500,20,0.1256408088392416,0.89256,0.5493652472463637,0.04733042529422367,0.23328691396456958,11.368936538696289,configs/FGMRES.json
290,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.12549130105451797,0.88924,0.4387559506643871,0.04875950158608265,0.2405048948827492,80.61360669136047,configs/FGMRES.json
291,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.12539625215142217,0.88924,0.4491205415435647,0.0483868873446051,0.23863637483303501,74.41654658317566,configs/FGMRES.json
292,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.12618054759077446,0.891,0.44893969410694406,0.04930940856803001,0.24324715545622924,74.04592061042786,configs/FGMRES.json
293,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.1256156220991039,0.89082,0.4423316192926424,0.04877200920107687,0.24058489846371475,74.69406819343567,configs/FGMRES.json
294,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.12567303847160077,0.88922,0.4533920164802003,0.04818190549103333,0.23761182822051563,73.82474207878113,configs/FGMRES.json
295,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.12575777187076037,0.8888,0.4429250573163259,0.04872118762679574,0.2403265610571547,75.4204785823822,configs/FGMRES.json
296,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.1258475485447525,0.89032,0.44692279051698636,0.048976664525858284,0.24156470955990694,73.90676474571228,configs/FGMRES.json
297,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.12594771884418887,0.88872,0.4569410103398253,0.04883562341378786,0.24080491292606163,74.99313521385193,configs/FGMRES.json
298,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.1256574173124013,0.891,0.4430871881777198,0.0484954749402602,0.23921104287472536,76.07662010192871,configs/FGMRES.json
299,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.999,5000,20,0.12526090157814068,0.88886,0.4406168319518133,0.04806827832545818,0.23704802430340324,79.19596791267395,configs/FGMRES.json
300,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.28701978283528984,0.1011,,0.17280598900453123,0.8535605502970386,0.1070399284362793,configs/FGMRES.json
301,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.2870313300795807,0.1011,,0.17281923940681113,0.8536331288390505,0.10587787628173828,configs/FGMRES.json
302,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.2870503227421669,0.1012,,0.1728247808768099,0.8536545096584319,0.1054372787475586,configs/FGMRES.json
303,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.28701976704508514,0.1012,,0.1728075703699656,0.8535684571242107,0.1054697036743164,configs/FGMRES.json
304,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.2870238457761759,0.1012,,0.17281100709542513,0.8535856407515077,0.10495352745056152,configs/FGMRES.json
305,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.2870220080159064,0.1013,,0.17280848202356763,0.8535730153922204,0.10537505149841309,configs/FGMRES.json
306,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.28702494508886256,0.1011,,0.1728124017425146,0.8535926139869559,0.10500669479370117,configs/FGMRES.json
307,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.287021172659495,0.1013,,0.17280844759470176,0.8535728432478911,0.1048133373260498,configs/FGMRES.json
308,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.287023844510588,0.1012,,0.1728112373220906,0.8535867918848357,0.1047663688659668,configs/FGMRES.json
309,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,10,20,0.2870527830612254,0.1011,,0.1728352652017446,0.853732931283105,0.10531067848205566,configs/FGMRES.json
310,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.28587027263424014,0.1084,,0.17143067515663554,0.8468124422847828,0.1060185432434082,configs/FGMRES.json
311,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.2859486668262551,0.1083,,0.17147238818345184,0.8469667126493609,0.1076810359954834,configs/FGMRES.json
312,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.28582435028484976,0.1088,,0.17139652578587156,0.8466437702747689,0.10776090621948242,configs/FGMRES.json
313,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.2858471552198717,0.1093,,0.1713742438396184,0.8464805308023972,0.10695362091064453,configs/FGMRES.json
314,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.28589759152518984,0.1088,,0.17141305003141796,0.8467112194487747,0.10726523399353027,configs/FGMRES.json
315,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.2859127442303792,0.1086,,0.171438115681692,0.846855567394583,0.10695171356201172,configs/FGMRES.json
316,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.2857735646846121,0.1091,,0.17133413124439523,0.8462526979170775,0.10760855674743652,configs/FGMRES.json
317,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.2858193369491796,0.1087,,0.17138229668231655,0.8465173023989777,0.1073143482208252,configs/FGMRES.json
318,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.28575498802239496,0.1087,,0.17130889569892319,0.8461178381444754,0.10685372352600098,configs/FGMRES.json
319,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,100,20,0.2857872543457143,0.1091,,0.17135997257919994,0.8464208331779206,0.10718894004821777,configs/FGMRES.json
320,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,1000,20,0.27423683301852086,0.1826,,0.15786802064825697,0.7799379324309081,0.12701201438903809,configs/FGMRES.json
321,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,1000,20,0.2742351722905955,0.1825,,0.15770538167307607,0.7789208669098248,0.12599778175354004,configs/FGMRES.json
322,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,1000,20,0.2747067219367159,0.1812,,0.1581525184190228,0.7813363925872162,0.1282038688659668,configs/FGMRES.json
323,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,1000,20,0.27457587486901625,0.1802,,0.1580935234266315,0.7808540995159722,0.1270461082458496,configs/FGMRES.json
324,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,1000,20,0.27402667373991496,0.1837,,0.1576961985402703,0.7789004649579331,0.12544989585876465,configs/FGMRES.json
325,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,1000,20,0.27435158826290873,0.1818,,0.15780767362149245,0.7795960085176866,0.12540245056152344,configs/FGMRES.json
326,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,1000,20,0.2742644427521219,0.1817,,0.1578014903138932,0.7793736402148528,0.12566804885864258,configs/FGMRES.json
327,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,1000,20,0.27447283287877583,0.1812,,0.15784038704658376,0.779541434374737,0.1259758472442627,configs/FGMRES.json
328,CIFAR10-H,10000,CLIP+UMAP,20,prob_label,0.0,1000,20,0.2746117126382051,0.1806,,0.15803006564356847,0.7807995267368034,0.12664198875427246,configs/FGMRES.json
